"academia","andar","area","area_servico","banheiro","condominio","elevador","endereco","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","tipo","url","vaga","valor","varanda_gourmet","latitude","longitude"
NA,NA,1200,NA,NA,NA,NA,"Rua Cristiano Vieira da Silva, 34 - Paraviana, Boa Vista - RR",NA,2613313665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-paraviana-boa-vista-rr-1200m2-id-2613313665/",NA,1560000,NA,2.85917,-60.66054
NA,NA,961,NA,NA,NA,NA,"Rua Raio de Lua - Raiar do Sol, Boa Vista - RR",NA,2641163592,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_e_lotes_comerciais","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-raiar-do-sol-boa-vista-rr-961m2-id-2641163592/",NA,970000,NA,2.781052169642,-60.726958212395
0,2,438,0,5,NA,0,"Alameda Platão - Nossa Senhora Aparecida, Boa Vista - RR",1,2639442185,NA,1,0,0,0,2,0,0,0,"sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-piscina-nossa-senhora-aparecida-boa-vista-rr-438m2-id-2639442185/",4,2150000,1,2.843590009885,-60.663174977835
NA,2,167,NA,4,NA,NA,"Rua Desembargador Francisco Murilo Pinto - Caçari, Boa Vista - RR",NA,2641079170,NA,NA,NA,NA,NA,3,NA,NA,NA,"sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-cacari-boa-vista-rr-167m2-id-2641079170/",2,950000,NA,2.850996782251,-60.651309268821
0,NA,934,0,2,NA,0,"Avenida Getúlio Vargas - Caçari, Boa Vista - RR",0,2624390134,NA,1,0,0,0,5,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-piscina-cacari-boa-vista-rr-934m2-id-2624390134/",8,6e+06,1,2.839218714701,-60.651993804052
NA,NA,286,NA,5,NA,NA,"Rua Papa João Paulo II, 1186 - Doutor Silvio Botelho, Boa Vista - RR",NA,2645336113,NA,NA,NA,NA,NA,10,NA,NA,NA,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-10-quartos-doutor-silvio-botelho-boa-vista-rr-286m2-id-2645336113/",NA,670000,NA,2.7987400176,-60.743119977761
NA,NA,283,NA,6,NA,NA,"Rua Ministro Sérgio Mota, 46 - Paraviana, Boa Vista - RR",NA,2588951822,NA,NA,NA,NA,NA,4,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-paraviana-boa-vista-rr-283m2-id-2588951822/",3,2e+06,NA,2.855499368021,-60.665418753628
NA,NA,1200,NA,NA,NA,NA,"Rua Cerejeira, 125 - Paraviana, Boa Vista - RR",NA,2629276267,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-paraviana-boa-vista-rr-1200m2-id-2629276267/",NA,1100000,NA,2.856375853046,-60.665891018565
0,NA,249,0,2,NA,0,"Cinturao Verde, Boa Vista - RR",1,2652887091,NA,1,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-cinturao-verde-boa-vista-rr-249m2-id-2652887091/",3,750000,0,2.8051,-60.70749
NA,NA,73,NA,2,NA,NA,"Said Salomao, Boa Vista - RR",NA,2652887092,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-said-salomao-boa-vista-rr-73m2-id-2652887092/",NA,335000,NA,2.82807,-60.66671
NA,NA,833,NA,NA,NA,NA,"Rua Ministro Sérgio Mota, SN - Paraviana, Boa Vista - RR",NA,2648019207,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-paraviana-boa-vista-rr-833m2-id-2648019207/",NA,7e+05,NA,2.858595488404,-60.66273814534
NA,NA,1000,NA,NA,NA,NA,"Avenida Caçari, 65 - Caçari, Boa Vista - RR",NA,2601153765,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cacari-boa-vista-rr-1000m2-id-2601153765/",NA,950000,NA,2.858550765984,-60.634503102571
NA,NA,10,NA,1,NA,NA,"Rua Pastor Nicanor Fabrício dos Santos - Doutor Silvio Botelho, Boa Vista - RR",NA,2645319210,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-doutor-silvio-botelho-boa-vista-rr-10m2-id-2645319210/",NA,220000,NA,2.799625250493,-60.741890443067
NA,NA,100,NA,1,NA,NA,"Rua Capitão Clovis da Costa - Sao Bento, Boa Vista - RR",NA,2645318146,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-bento-boa-vista-rr-100m2-id-2645318146/",NA,230000,NA,2.779545554113,-60.708630372383
0,NA,100,0,1,NA,0,"Rua Deuza Leão - Cidade Satelite, Boa Vista - RR",0,2645319382,NA,1,0,0,0,1,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-piscina-cidade-satelite-boa-vista-rr-100m2-id-2645319382/",NA,380000,0,2.84485,-60.74668
0,NA,140,1,2,NA,0,"Rua 04, 143 - Cidade Satelite, Boa Vista - RR",0,2559326348,NA,0,0,0,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-cidade-satelite-boa-vista-rr-140m2-id-2559326348/",2,5e+05,0,2.836469981278,-60.72985000011
NA,NA,2.5e+07,NA,NA,NA,NA,"Rua Guararapes, 1569 - Aeroporto, Boa Vista - RR",NA,2648804806,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-aeroporto-boa-vista-rr-25000000m2-id-2648804806/",NA,1.4e+07,NA,2.848504323996,-60.702854238924
0,NA,46,1,1,NA,0,"Rua Marú, 105 - Aeroporto, Boa Vista - RR",0,2649835753,490,0,0,0,0,1,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-aeroporto-boa-vista-rr-46m2-id-2649835753/",1,298000,0,2.84881,-60.70223
NA,NA,2400,NA,NA,NA,NA,"Avenida Centenário, 653 - Centenario, Boa Vista - RR",NA,2626034231,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-centenario-boa-vista-rr-2400m2-id-2626034231/",NA,1150000,NA,2.797810689615,-60.703821117317
NA,NA,176,NA,2,NA,NA,"Rua Helena Bezerra de Menezes - Liberdade, Boa Vista - RR",NA,2641723975,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-liberdade-boa-vista-rr-176m2-id-2641723975/",NA,4e+05,NA,2.820384623423,-60.699296022934
NA,NA,5,NA,NA,NA,NA,"Boa Vista - RR",NA,2614466543,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-infraestrutura-internet-boa-vista-rr-5m2-id-2614466543/",NA,432480,NA,2.82175,-60.67356
0,NA,115,1,2,NA,0,"Travessa Salomão Lima da Silva - Centenario, Boa Vista - RR",0,2624388877,NA,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-centenario-boa-vista-rr-115m2-id-2624388877/",2,499000,0,2.78853595429,-60.702438070803
NA,NA,100,NA,1,NA,NA,"Avenida Zenaide Peixoto Mota - Doutor Airton Rocha, Boa Vista - RR",NA,2645318506,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-doutor-airton-rocha-boa-vista-rr-100m2-id-2645318506/",NA,180000,NA,2.75796,-60.73854
0,NA,380,1,5,NA,0,"Avenida Bento Brasil, 480 - São Vicente, Boa Vista - RR",0,2648208175,1000,0,0,0,0,3,0,0,0,"sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-sao-vicente-boa-vista-rr-380m2-id-2648208175/",4,1580000,0,2.808242730183,-60.675517526905
NA,NA,98,NA,2,NA,NA,"Cidade Satelite, Boa Vista - RR",NA,2553107197,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cidade-satelite-boa-vista-rr-98m2-id-2553107197/",1,5e+05,NA,2.84485,-60.74668
NA,NA,375,NA,NA,NA,NA,"Rua Vênus - Cidade Satelite, Boa Vista - RR",NA,2640793032,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cidade-satelite-boa-vista-rr-375m2-id-2640793032/",NA,160000,NA,2.841010893548,-60.748455647898
0,NA,260,1,4,NA,0,"Rua Itália, 99 - Cauamé, Boa Vista - RR",0,2648782769,450,0,0,0,0,5,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-cauame-boa-vista-rr-260m2-id-2648782769/",2,530000,1,2.854530007045,-60.715730013659
NA,NA,103,NA,1,NA,NA,"Rua Governador Walmor Leal Dalcin, 58 - Doutor Airton Rocha, Boa Vista - RR",NA,2645315019,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-doutor-airton-rocha-boa-vista-rr-103m2-id-2645315019/",2,3e+05,NA,2.75796,-60.73854
NA,NA,360,NA,NA,NA,NA,"Rua Canopus - Cidade Satelite, Boa Vista - RR",NA,2645315022,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cidade-satelite-boa-vista-rr-360m2-id-2645315022/",NA,130000,NA,2.857589051849,-60.737049409501
NA,NA,10,NA,NA,NA,NA,"Rua Alexandrino Batista Barbosa, 122 - Murilo Teixeira Cidade, Boa Vista - RR",NA,2645336388,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-murilo-teixeira-cidade-boa-vista-rr-10m2-id-2645336388/",NA,27000,NA,2.830725436743,-60.760766876762
0,NA,10,0,1,NA,0,"Avenida Olímpica - Jardim Tropical, Boa Vista - RR",1,2635552387,NA,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-tropical-boa-vista-rr-10m2-id-2635552387/",2,3e+05,0,2.796799775881,-60.731179727808
NA,NA,50,NA,1,NA,NA,"Avenida Chile - Cauamé, Boa Vista - RR",NA,2645315296,NA,NA,NA,NA,NA,2,NA,NA,NA,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-cauame-boa-vista-rr-50m2-id-2645315296/",NA,150000,NA,2.840268810654,-60.711684003104
NA,NA,50,NA,5,NA,NA,"Rua Antônio Silvino de Alexandre, 23 - Professora Araceli Souto Maior, Boa Vista - RR",NA,2559326345,NA,NA,NA,NA,NA,5,NA,NA,NA,"casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-professora-araceli-souto-maior-boa-vista-rr-50m2-id-2559326345/",5,3e+05,NA,2.783576552386,-60.722639854567
0,NA,135,0,2,NA,0,"Jardim Tropical, Boa Vista - RR",1,2652320980,NA,1,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-tropical-boa-vista-rr-135m2-id-2652320980/",NA,475000,0,2.80069,-60.73268
NA,NA,230,NA,NA,NA,NA,"Alameda 20, SN - Cauamé, Boa Vista - RR",NA,2646671398,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cauame-boa-vista-rr-230m2-id-2646671398/",NA,230000,NA,2.85275,-60.71579
NA,NA,600,NA,2,NA,NA,"Rua Dom Aquino, 470 - Nossa Senhora Aparecida, Boa Vista - RR",NA,2631060877,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-nossa-senhora-aparecida-boa-vista-rr-600m2-id-2631060877/",8,550000,NA,2.838966559964,-60.663856610323
0,NA,314,1,3,NA,0,"Rua Caribe, 156 - São Vicente, Boa Vista - RR",0,2649165783,700,0,0,0,0,4,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-sao-vicente-boa-vista-rr-314m2-id-2649165783/",3,730000,0,2.806369980241,-60.687560029648
0,NA,58,1,1,NA,0,"Rua SR-32, 10 - Murilo Teixeira Cidade, Boa Vista - RR",0,2552513504,NA,0,0,0,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-murilo-teixeira-cidade-boa-vista-rr-58m2-id-2552513504/",NA,255000,0,2.83958,-60.74003
NA,NA,10,NA,NA,NA,NA,"Avenida Consolação de Matos - Cidade Satelite, Boa Vista - RR",NA,2645328249,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cidade-satelite-boa-vista-rr-10m2-id-2645328249/",NA,22000,NA,2.840138285271,-60.752482674065
NA,NA,700,NA,NA,NA,NA,"Rua Augusto Cesar Luitgards Moura - Paraviana, Boa Vista - RR",NA,2592300733,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-paraviana-boa-vista-rr-700m2-id-2592300733/",NA,320000,NA,2.864514298605,-60.666750174951
NA,NA,120,NA,1,NA,NA,"Rua Ametista - Boa Vista - RR",NA,2651714964,NA,NA,NA,NA,NA,2,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-lavanderia-coletiva-boa-vista-rr-120m2-id-2651714964/",NA,230000,NA,2.806031775912,-60.730298507183
NA,NA,2246,NA,NA,NA,NA,"Rua Reinaldo Neves - Jardim Floresta, Boa Vista - RR",NA,2640779852,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-floresta-boa-vista-rr-2246m2-id-2640779852/",NA,1200000,NA,2.827767438781,-60.705168712698
NA,NA,72,NA,2,NA,NA,"Rua CC-29 - Laura Moreira, Boa Vista - RR",NA,2645769753,NA,NA,NA,NA,NA,4,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-laura-moreira-boa-vista-rr-72m2-id-2645769753/",NA,1e+05,NA,2.801326667942,-60.779646836121
0,NA,145,1,3,NA,0,"Rua Dona Marina Carneiro, 564 - Cinturao Verde, Boa Vista - RR",0,2640009677,500,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cinturao-verde-boa-vista-rr-145m2-id-2640009677/",2,705000,0,2.801680680517,-60.703495070394
NA,NA,540,NA,NA,NA,NA,"Rua Augusto Cesar Luitgards Moura, SN - Paraviana, Boa Vista - RR",NA,2652238493,450,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-paraviana-boa-vista-rr-540m2-id-2652238493/",NA,440000,NA,2.864514298605,-60.666750174951
NA,NA,360,NA,NA,NA,NA,"Cidade Satelite, Boa Vista - RR",NA,2540735197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cidade-satelite-boa-vista-rr-360m2-id-2540735197/",NA,130000,NA,2.84485,-60.74668
0,NA,110,1,1,NA,0,"Rua Francisco Régis Maciel de Melo, 1226 - Equatorial, Boa Vista - RR",0,2650538672,NA,0,0,0,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-equatorial-boa-vista-rr-110m2-id-2650538672/",NA,110000,0,2.821930019568,-60.765000013991
NA,NA,1498,NA,NA,NA,NA,"Rua Sargento Azevedo, 158 - Aeroporto, Boa Vista - RR",NA,2653012853,950,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-infraestrutura-internet-aeroporto-boa-vista-rr-1498m2-id-2653012853/",NA,750000,NA,2.836950012872,-60.702379988834
0,NA,204,1,2,NA,0,"Rua Dona Marina Carneiro - Cinturao Verde, Boa Vista - RR",0,2633479285,NA,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-ar-condicionado-cinturao-verde-boa-vista-rr-204m2-id-2633479285/",2,552000,0,2.802248287959,-60.703259884459
NA,NA,200,NA,4,NA,NA,"Rua Ivone Pinheiro, 564 - Tancredo Neves, Boa Vista - RR",NA,2563906700,NA,NA,NA,NA,NA,4,NA,NA,NA,"casas_comerciais","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-tancredo-neves-boa-vista-rr-200m2-id-2563906700/",4,550000,NA,2.820922319308,-60.717907576606
0,1,128,1,3,NA,0,"Rua São Francisco, 555 - Cinturao Verde, Boa Vista - RR",0,2651423016,600,0,0,0,0,3,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cinturao-verde-boa-vista-rr-128m2-id-2651423016/",2,650000,0,2.805199992287,-60.709899980905
NA,NA,116,NA,2,NA,NA,"Rua Doutor Luiz Brito Júnior - Equatorial, Boa Vista - RR",NA,2645334077,NA,NA,NA,NA,NA,3,NA,NA,NA,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-equatorial-boa-vista-rr-116m2-id-2645334077/",1,150000,NA,2.82175,-60.67356
0,NA,80,1,1,NA,0,"Rua 03, 1398 - Jardim Tropical, Boa Vista - RR",0,2649818594,390,0,0,0,0,2,0,0,0,"casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-tropical-boa-vista-rr-80m2-id-2649818594/",1,340000,0,2.803360982958,-60.751205109678
0,NA,84,0,1,NA,0,"Cauamé, Boa Vista - RR",0,2651691514,NA,0,0,0,0,2,0,0,0,"apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-cauame-boa-vista-rr-84m2-id-2651691514/",1,3e+05,1,2.85275,-60.71579
NA,NA,139870,NA,NA,NA,NA,"Rodovia BR-174, SN - Said Salomao, Boa Vista - RR",NA,2651469565,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrenos_e_lotes_comerciais","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-said-salomao-boa-vista-rr-139870m2-id-2651469565/",NA,2.5e+07,NA,2.882375876832,-60.699058320298
